ID,# of Calls / Emails
70413,21.6855
70414,207.732
70415,143.433
70416,144.148
70417,41.7114
70418,75.2041
70419,216.673
70420,303.323
70421,319.13
70422,330.407
70423,337.678
70424,328.261
70425,318.773
70426,140.572
70427,33.4865
70428,32.4137
70429,31.6985
70430,144.863
70431,3.80524
70432,3.80524
70433,3.80524
70434,3.80524
70435,3.80524
70436,3.80524
70437,3.80524
70438,3.80524
70439,39.4435
70440,77.5611
70441,77.5611
70442,114.467
70443,149.578
70444,182.342
70445,182.7
70446,225.969
70447,225.969
70448,250.704
70449,250.704
70450,271.496
70451,288.019
70452,288.019
70453,300.01
70454,300.01
70455,307.281
70456,307.281
70457,309.718
70458,307.281
70459,307.281
70460,300.01
70461,300.01
70462,288.019
70463,288.734
70464,289.807
70465,250.704
70466,251.061
70467,212.242
70468,212.242
70469,182.343
70470,182.343
70471,149.578
70472,149.578
70473,114.467
70474,77.5611
70475,77.5611
70476,39.4435
70477,39.4435
70478,3.80524
70479,3.80524
70480,3.80524
70481,3.80524
70482,3.80524
70483,3.80524
70484,3.80524
70485,3.80524
70486,3.80524
70487,3.80524
70488,4.16284
70489,3.80524
70490,3.80524
70491,3.80524
70492,3.80524
70493,10.2421
70494,10.2421
70495,10.2421
70496,10.2421
70497,10.2421
70498,10.2421
70499,10.2421
70500,10.2421
70501,5.23566
70502,4.52045
70503,4.52045
70504,3.80524
70505,45.8804
70506,613.304
70507,83.998
70508,77.5611
70509,156.015
70510,78.0166
70511,566.143
70512,506.414
70513,7.38129
70514,78.9915
70515,115.182
70516,149.578
70517,188.779
70518,232.405
70519,152.082
70520,226.684
70521,277.933
70522,294.456
70523,306.447
70524,313.718
70525,316.155
70526,313.718
70527,306.447
70528,12.0302
70529,294.456
70530,78.0166
70531,10.9573
70532,257.141
70533,218.679
70534,188.779
70535,156.015
70536,120.904
70537,83.998
70538,45.8804
70539,17.3942
70540,14.891
70541,10.2421
70542,14.1758
70543,13.4606
70544,12.7454
70545,12.0302
70546,10.5997
70547,7.38129
70548,78.9915
70549,10.2421
70550,10.2421
70551,6.66608
70552,10.2421
70553,4.52045
70554,10.2421
70555,3.80524
70556,4.16284
70557,10.2421
70558,3.80524
70559,10.2421
70560,10.2421
70561,10.2421
70562,10.2421
70563,19.1823
70564,70.5945
70565,239.063
70566,72.7401
70567,72.0249
70568,307.257
70569,323.064
70570,334.34
70571,24.1887
70572,319.488
70573,241.208
70574,210.593
70575,27.0496
70576,20.9703
70577,27.0496
70578,27.0496
70579,24.5463
70580,14.891
70581,3.80524
70582,3.80524
70583,3.80524
70584,3.80524
70585,3.80524
70586,39.4435
70587,77.5611
70588,77.5611
70589,114.467
70590,114.467
70591,149.578
70592,182.342
70593,182.7
70594,225.969
70595,225.969
70596,250.704
70597,250.704
70598,271.496
70599,271.496
70600,288.019
70601,300.01
70602,300.01
70603,307.281
70604,307.281
70605,309.718
70606,309.718
70607,307.281
70608,307.281
70609,300.01
70610,300.01
70611,288.019
70612,250.704
70613,251.061
70614,212.242
70615,212.242
70616,182.343
70617,182.343
70618,149.578
70619,149.578
70620,114.467
70621,77.5611
70622,39.4435
70623,39.4435
70624,3.80524
70625,3.80524
70626,4.52045
70627,3.80524
70628,3.80524
70629,3.80524
70630,3.80524
70631,3.80524
70632,3.80524
70633,3.80524
70634,4.16284
70635,3.80524
70636,3.80524
70637,3.80524
70638,3.80524
70639,3.80524
70640,3.80524
70641,10.2421
70642,10.2421
70643,10.2421
70644,10.2421
70645,10.2421
70646,10.2421
70647,5.23566
70648,4.52045
70649,45.8804
70650,39.4435
70651,83.998
70652,120.904
70653,78.2763
70654,114.467
70655,156.015
70656,188.779
70657,232.405
70658,257.141
70659,277.933
70660,294.456
70661,331.483
70662,288.019
70663,306.447
70664,352.38
70665,288.734
70666,313.718
70667,18.8247
70668,11.3149
70669,289.449
70670,300.725
70671,307.281
70672,316.155
70673,276.354
70674,147.906
70675,309.718
70676,313.718
70677,110.503
70678,302.156
70679,310.433
70680,306.447
70681,302.871
70682,311.148
70683,300.01
70684,294.456
70685,257.141
70686,251.061
70687,218.679
70688,188.779
70689,156.015
70690,120.904
70691,83.998
70692,7.7389
70693,115.182
70694,77.5611
70695,45.8804
70696,8.45411
70697,6.66608
70698,151.724
70699,39.4435
70700,10.2421
70701,10.2421
70702,10.2421
70703,10.2421
70704,3.80524
70705,10.2421
70706,3.80524
70707,10.2421
70708,10.2421
70709,3.80524
70710,10.2421
70711,4.52045
70712,3.80524
70713,4.52045
70714,3.80524
70715,10.2421
70716,10.2421
70717,10.2421
70718,15.6062
70719,14.891
70720,14.1758
70721,13.4606
70722,18.4671
70723,18.4671
70724,3.80524
70725,3.80524
70726,3.80524
70727,3.80524
70728,3.80524
70729,3.80524
70730,3.80524
70731,3.80524
70732,3.80524
70733,3.80524
70734,39.4435
70735,39.4435
70736,77.5611
70737,77.5611
70738,114.467
70739,114.467
70740,149.578
70741,149.578
70742,150.651
70743,182.342
70744,182.7
70745,225.969
70746,225.969
70747,226.684
70748,250.704
70749,250.704
70750,271.496
70751,271.496
70752,288.019
70753,288.019
70754,300.01
70755,300.01
70756,307.281
70757,307.281
70758,307.997
70759,309.718
70760,309.718
70761,310.433
70762,307.281
70763,307.281
70764,300.01
70765,300.01
70766,288.019
70767,288.734
70768,250.704
70769,251.061
70770,212.242
70771,212.242
70772,182.343
70773,182.343
70774,149.578
70775,149.578
70776,114.467
70777,114.467
70778,115.182
70779,77.5611
70780,77.5611
70781,39.4435
70782,39.4435
70783,3.80524
70784,3.80524
70785,4.52045
70786,3.80524
70787,3.80524
70788,3.80524
70789,3.80524
70790,3.80524
70791,3.80524
70792,3.80524
70793,3.80524
70794,3.80524
70795,3.80524
70796,3.80524
70797,3.80524
70798,3.80524
70799,3.80524
70800,3.80524
70801,3.80524
70802,3.80524
70803,10.2421
70804,10.2421
70805,10.2421
70806,10.2421
70807,10.2421
70808,10.2421
70809,314.367
70810,5.23566
70811,4.52045
70812,5.95087
70813,45.8804
70814,309.665
70815,613.304
70816,553.575
70817,6.66608
70818,5.95087
70819,4.52045
70820,39.4435
70821,83.998
70822,5.95087
70823,77.5611
70824,120.904
70825,24.3687
70826,5.95087
70827,40.874
70828,78.2763
70829,114.467
70830,156.015
70831,78.0166
70832,258.929
70833,7.38129
70834,6.66608
70835,78.9915
70836,115.182
70837,149.578
70838,188.779
70839,122.119
70840,7.7389
70841,7.02369
70842,182.7
70843,232.405
70844,7.7389
70845,90.0737
70846,116.97
70847,225.969
70848,257.141
70849,226.684
70850,250.704
70851,277.933
70852,227.399
70853,251.419
70854,271.496
70855,294.456
70856,331.483
70857,389.782
70858,272.212
70859,288.019
70860,306.447
70861,352.38
70862,252.849
70863,272.927
70864,288.734
70865,300.01
70866,313.718
70867,253.565
70868,289.449
70869,316.155
70870,7.38129
70871,274.357
70872,290.164
70873,301.441
70874,309.718
70875,313.718
70876,8.0965
70877,7.38129
70878,6.66608
70879,302.156
70880,308.712
70881,307.281
70882,306.447
70883,7.38129
70884,302.871
70885,309.427
70886,311.148
70887,307.997
70888,294.456
70889,7.38129
70890,309.427
70891,301.441
70892,288.734
70893,257.141
70894,8.45411
70895,7.7389
70896,289.807
70897,251.061
70898,218.679
70899,8.45411
70900,7.7389
70901,290.522
70902,251.776
70903,212.242
70904,188.779
70905,8.45411
70906,27.7468
70907,27.0315
70908,182.343
70909,156.015
70910,11.9397
70911,11.2245
70912,213.673
70913,183.058
70914,149.578
70915,120.904
70916,13.4606
70917,8.45411
70918,114.467
70919,83.998
70920,9.16932
70921,115.182
70922,77.5611
70923,45.8804
70924,9.88453
70925,8.45411
70926,39.4435
70927,10.2421
70928,9.16932
70929,8.0965
70930,10.2421
70931,8.0965
70932,3.80524
70933,10.2421
70934,8.81171
70935,10.2421
70936,9.52692
70937,3.80524
70938,10.2421
70939,10.2421
70940,9.52692
70941,10.2421
70942,10.2421
70943,10.2421
70944,10.2421
70945,10.2421
70946,3.80524
70947,10.2421
70948,171.75
70949,135.923
70950,335.532
70951,99.0174
70952,60.1846
70953,23.8311
70954,17.7518
70955,336.247
70956,328.261
70957,276.809
70958,237.275
70959,173.18
70960,23.8311
70961,22.4007
70962,21.6855
70963,20.9703
70964,19.8975
70965,16.3214
70966,18.1095
70967,174.968
70968,139.141
70969,62.6878
70970,24.904
70971,63.403
70972,26.3344
70973,25.6192
70974,72.7401
70975,339.466
70976,27.7648
70977,27.0496
70978,25.6192
70979,22.4007
70980,22.4007
70981,21.6855
70982,20.2551
70983,29.9104
70984,33.1289
70985,32.4137
70986,85.9715
70987,29.1952
70988,83.1107
70989,287.895
70990,29.9104
70991,72.0249
70992,3.80524
70993,3.80524
70994,3.80524
70995,3.80524
70996,3.80524
70997,39.4435
70998,39.4435
70999,77.5611
71000,77.5611
71001,114.467
71002,114.467
71003,149.578
71004,149.578
71005,182.342
71006,182.7
71007,225.969
71008,225.969
71009,227.399
71010,250.704
71011,250.704
71012,271.496
71013,271.496
71014,288.019
71015,288.019
71016,300.01
71017,300.01
71018,307.281
71019,307.281
71020,309.718
71021,309.718
71022,310.433
71023,307.281
71024,307.281
71025,307.997
71026,300.01
71027,300.01
71028,288.019
71029,288.734
71030,289.807
71031,250.704
71032,251.061
71033,251.776
71034,212.242
71035,212.242
71036,182.343
71037,182.343
71038,149.578
71039,149.578
71040,114.467
71041,114.467
71042,116.612
71043,77.5611
71044,77.5611
71045,39.4435
71046,39.4435
71047,3.80524
71048,3.80524
71049,3.80524
71050,3.80524
71051,3.80524
71052,3.80524
71053,3.80524
71054,3.80524
71055,3.80524
71056,3.80524
71057,3.80524
71058,3.80524
71059,3.80524
71060,3.80524
71061,3.80524
71062,3.80524
71063,3.80524
71064,3.80524
71065,10.2421
71066,10.2421
71067,3.80524
71068,10.2421
71069,10.2421
71070,10.2421
71071,10.2421
71072,3.80524
71073,10.2421
71074,4.52045
71075,10.2421
71076,5.95087
71077,4.52045
71078,526.491
71079,371.275
71080,179.585
71081,24.3687
71082,40.874
71083,78.2763
71084,114.467
71085,156.015
71086,506.414
71087,41.5892
71088,115.182
71089,149.578
71090,188.779
71091,7.7389
71092,80.0643
71093,116.255
71094,150.651
71095,182.7
71096,232.405
71097,151.366
71098,183.415
71099,225.969
71100,257.141
71101,226.684
71102,250.704
71103,277.933
71104,227.399
71105,251.419
71106,271.496
71107,294.456
71108,18.1095
71109,16.679
71110,10.5997
71111,9.88453
71112,228.114
71113,252.134
71114,288.019
71115,306.447
71116,12.7454
71117,9.88453
71118,140.295
71119,294.081
71120,352.38
71121,228.829
71122,252.849
71123,272.927
71124,300.01
71125,313.718
71126,273.642
71127,289.449
71128,307.281
71129,316.155
71130,274.357
71131,290.164
71132,301.441
71133,309.718
71134,313.718
71135,6.66608
71136,302.156
71137,308.712
71138,306.447
71139,7.38129
71140,309.427
71141,311.148
71142,307.997
71143,300.01
71144,294.456
71145,309.427
71146,288.734
71147,257.141
71148,302.513
71149,289.807
71150,251.061
71151,218.679
71152,290.522
71153,251.776
71154,212.242
71155,188.779
71156,27.0315
71157,252.492
71158,182.343
71159,156.015
71160,24.904
71161,41.0099
71162,18.8247
71163,18.1094
71164,15.9638
71165,14.1758
71166,213.673
71167,183.058
71168,149.578
71169,120.904
71170,22.4007
71171,14.891
71172,12.7454
71173,12.0302
71174,9.88453
71175,7.02368
71176,183.773
71177,150.294
71178,114.467
71179,83.998
71180,151.009
71181,115.182
71182,45.8804
71183,78.2763
71184,39.4435
71185,10.2421
71186,40.1587
71187,10.2421
71188,3.80524
71189,10.2421
71190,10.2421
71191,10.2421
71192,3.80524
71193,10.2421
71194,4.16284
71195,10.2421
71196,4.52045
71197,3.80524
71198,10.2421
71199,8.45411
71200,4.52045
71201,3.80524
71202,8.45411
71203,3.80524
71204,10.2421
71205,3.80524
71206,4.52045
71207,16.3214
71208,15.6062
71209,13.4606
71210,16.3214
71211,327.546
71212,314.839
71213,315.554
71214,276.809
71215,277.882
71216,239.063
71217,26.3344
71218,239.778
71219,209.163
71220,175.684
71221,27.0496
71222,26.3344
71223,176.399
71224,140.572
71225,102.951
71226,29.1952
71227,28.48
71228,27.7648
71229,28.48
71230,214.169
71231,29.1952
71232,26.692
71233,25.2616
71234,24.5463
71235,182.12
71236,146.294
71237,109.746
71238,32.4137
71239,32.4137
71240,30.6256
71241,75.1216
71242,111.891
71243,261.729
71244,285.749
71245,287.179
71246,334.34
71247,320.203
71248,3.80524
71249,3.80524
71250,3.80524
71251,3.80524
71252,39.4435
71253,77.5611
71254,114.467
71255,114.467
71256,149.578
71257,149.578
71258,182.342
71259,182.7
71260,225.969
71261,225.969
71262,250.704
71263,250.704
71264,271.496
71265,271.496
71266,288.019
71267,288.019
71268,300.01
71269,300.01
71270,307.281
71271,307.281
71272,309.718
71273,309.718
71274,307.281
71275,307.281
71276,300.01
71277,300.01
71278,288.019
71279,288.734
71280,250.704
71281,251.061
71282,212.242
71283,212.242
71284,182.343
71285,182.343
71286,149.578
71287,149.578
71288,150.294
71289,114.467
71290,114.467
71291,77.5611
71292,77.5611
71293,39.4435
71294,39.4435
71295,3.80524
71296,3.80524
71297,3.80524
71298,3.80524
71299,3.80524
71300,3.80524
71301,3.80524
71302,3.80524
71303,3.80524
71304,3.80524
71305,3.80524
71306,4.16284
71307,3.80524
71308,3.80524
71309,3.80524
71310,3.80524
71311,3.80524
71312,3.80524
71313,3.80524
71314,3.80524
71315,10.2421
71316,10.2421
71317,3.80524
71318,10.2421
71319,10.2421
71320,10.2421
71321,10.2421
71322,10.2421
71323,3.80524
71324,45.8804
71325,39.4435
71326,77.5611
71327,586.221
71328,526.491
71329,371.275
71330,5.95087
71331,78.2763
71332,114.467
71333,156.015
71334,506.414
71335,351.197
71336,159.508
71337,7.38129
71338,6.66608
71339,41.5892
71340,78.9915
71341,115.182
71342,149.578
71343,188.779
71344,40.6278
71345,8.45411
71346,7.7389
71347,7.02369
71348,80.0643
71349,116.255
71350,150.651
71351,182.7
71352,232.405
71353,116.97
71354,151.366
71355,183.415
71356,225.969
71357,257.141
71358,60.8859
71359,152.082
71360,184.13
71361,226.684
71362,277.933
71363,184.846
71364,227.399
71365,251.419
71366,294.456
71367,389.782
71368,228.114
71369,252.134
71370,272.212
71371,288.019
71372,306.447
71373,252.849
71374,272.927
71375,313.718
71376,185.919
71377,253.565
71378,273.642
71379,289.449
71380,307.281
71381,316.155
71382,7.38129
71383,274.357
71384,290.164
71385,301.441
71386,307.997
71387,313.718
71388,6.66608
71389,302.156
71390,308.712
71391,310.433
71392,306.447
71393,23.1159
71394,22.4007
71395,20.2551
71396,19.5399
71397,13.4606
71398,309.427
71399,311.148
71400,307.997
71401,300.01
71402,294.456
71403,10.9573
71404,10.2421
71405,9.52692
71406,309.427
71407,288.734
71408,257.141
71409,10.5997
71410,289.807
71411,251.061
71412,218.679
71413,212.242
71414,188.779
71415,182.343
71416,156.015
71417,15.9638
71418,149.578
71419,120.904
71420,27.7648
71421,24.904
71422,29.7338
71423,22.4007
71424,21.6855
71425,114.467
71426,83.998
71427,45.8804
71428,39.4435
71429,10.2421
71430,3.80524
71431,10.2421
71432,40.8739
71433,4.52045
71434,10.2421
71435,5.23566
71436,10.2421
71437,3.80524
71438,10.2421
71439,10.2421
71440,10.2421
71441,10.2421
71442,3.80524
71443,10.2421
71444,10.2421
71445,8.45411
71446,3.80524
71447,17.3942
71448,16.3214
71449,15.6062
71450,16.3214
71451,14.1758
71452,14.891
71453,14.1758
71454,338.751
71455,340.472
71456,330.049
71457,317.342
71458,318.058
71459,279.312
71460,239.778
71461,240.493
71462,209.878
71463,343.333
71464,177.114
71465,142.002
71466,104.382
71467,105.097
71468,74.1705
71469,71.6673
71470,29.1952
71471,71.6673
71472,70.9521
71473,337.201
71474,324.494
71475,249.433
71476,218.818
71477,77.3497
71478,304.038
71479,137.353
71480,99.7326
71481,205.944
71482,60.1846
71483,20.2551
71484,72.0249
71485,335.532
71486,3.80524
71487,3.80524
71488,3.80524
71489,3.80524
71490,3.80524
71491,3.80524
71492,39.4435
71493,39.4435
71494,77.5611
71495,114.467
71496,114.467
71497,149.578
71498,149.578
71499,182.342
71500,182.7
71501,225.969
71502,225.969
71503,250.704
71504,250.704
71505,271.496
71506,271.496
71507,288.019
71508,288.019
71509,300.01
71510,300.01
71511,307.281
71512,307.281
71513,309.718
71514,309.718
71515,307.281
71516,307.281
71517,300.01
71518,300.01
71519,288.019
71520,288.734
71521,250.704
71522,251.061
71523,212.242
71524,212.242
71525,182.343
71526,182.343
71527,149.578
71528,149.578
71529,114.467
71530,114.467
71531,77.5611
71532,77.5611
71533,39.4435
71534,3.80524
71535,3.80524
71536,3.80524
71537,3.80524
71538,3.80524
71539,3.80524
71540,3.80524
71541,3.80524
71542,3.80524
71543,3.80524
71544,3.80524
71545,4.16284
71546,3.80524
71547,3.80524
71548,3.80524
71549,3.80524
71550,3.80524
71551,3.80524
71552,3.80524
71553,3.80524
71554,10.2421
71555,3.80524
71556,10.2421
